NAME,SPECS,PRICE,RATING
"Lenovo K8 Plus (Venom Black, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.21 cm (5.2 inch) Full HD Display13MP + 5MP , 8MP Front Camera4000 mAh BatteryMediaTek MTK Helio P25 Octa Core 2.5 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",8699,4
"Lenovo A5 (Black, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display13MP Rear Camera , 8MP Front Camera4000 mAh BatteryMediaTek MT6739 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",6999,4.5
"Lenovo Vibe Z2 Pro (Starry Night Black, 32 GB)","3 GB RAM , 32 GB ROM ,15.24 cm (6 inch) Quad HD Display16MP Rear Camera , 5MP Front Camera4000 mAh Li-Polymer BatteryQualcomm Snapdragon 801 MSM8974AC Processor1 Year for Mobile & 6 Months for Accessories",29999,4.5
"Lenovo Phab 2 Plus (Champagne Gold, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB16.26 cm (6.4 inch) Full HD Display13MP + 13MP , 8MP Front Camera4050 mAh Li-Ion BatteryMediaTek (MTK 8783) Octa-Core Processor ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",9999,4.5
"Lenovo Vibe P1 Turbo (Silver, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera4900 mAh Li-Polymer BatteryQualcomm Snapdragon 616 Octa Core 1.6GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",8399,3
"Lenovo K6 Note (Silver, 32 GB)","3 GB RAM , 32 GB ROM ,13.97 cm (5.5 inch) Display16MP Rear Camera4000 mAh Battery1 Year Manufacturer warranty",8890,4
"Lenovo K8 Note (Fine Gold, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP + 5MP , 13MP Front Camera4000 mAh BatteryMTK X23 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",10890,4
"Lenovo S930 (Silver, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB15.24 cm (6 inch) HD Display8MP Rear Camera , 1.6MP Front Camera3000 mAh Li-Polymer BatteryMediaTek 6582 Processor1 Year for Mobile & 6 Months for Accessories",13604,4.5
"Lenovo A7000 (White, 8 GB)","2 GB RAM , 8 GB ROM , Expandable Upto 32 GB13.97 cm (5.5 inch) HD Display8MP Rear Camera , 5MP Front Camera2900 mAh Li-Ion Battery8-core Cortex-A53 (MediaTek MT6752m 64-bit 4G LTE) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",7999,4.5
"Lenovo K8 (Venom Black, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.21 cm (5.2 inch) HD Display13MP Rear Camera , 8MP Front Camera4000 mAh BatteryMTK P20 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",10225,4
"Lenovo P2 (Gold, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera5100 mAh BatteryQualcomm Snapdragon 625 Octa Core 2.0GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",16999,4.5
"Lenovo Vibe P1 Turbo/Vibe P1 (Grey, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera4900 mAh Li-Polymer BatteryQualcomm Snapdragon 616 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",8360,3
"Lenovo Vibe K5 Note (Silver, 32 GB)","4 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 8MP Front Camera3500 mAh Li-Ion Polymer BatteryMediatek Helio P10 64-bit Octa Core 1.8GHz ProcessorBrand Warranty of 1 Year",12499,4.5
"Lenovo VIBE P1 (Grey, 32 GB)","2 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera4900 mAh Li-Polymer BatteryQualcomm Snapdragon 615 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",8368,4
"Lenovo K3 Note (Yellow, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 32 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera2900 mAh Li-Ion BatteryCortex-A53 (MediaTek MT6752 64-bit 4G LTE) ProcessorBrand Warranty of 1 Year",9999,4.5
"Lenovo K3 Note (White, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 32 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera2900 mAh Li-Ion BatteryARM Cortex-A53 (MediaTek MT6752 64-bit 4G LTE) Octa Core 1.7GHz ProcessorBrand Warranty of 1 Year",9999,4.5
"Lenovo B (Black, 8 GB)","1 GB RAM , 8 GB ROM ,11.43 cm (4.5 inch) Display5MP Rear Camera2000 mAh BatteryQuad Core 1GHz Processor1 Year Lenovo India Warranty",5990,3
"Lenovo A1000 (Black, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB10.16 cm (4 inch) WVGA Display5MP Rear Camera , 0.3MP Front Camera2050 mAh BatterySpreadtrum SC7731 Quad Core 1.3GHz Processor1 Year Manufacturer Warranty",4300,4.5
"Lenovo A7700 (Black, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 32 GB13.97 cm (5.5 inch) HD Display8MP Rear Camera , 2MP Front Camera2900 mAh Li-Polymer BatteryMediaTek MT6735P 64-bit Quad Core 1GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",8500,3
"Lenovo A6600d40 (Black, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display8MP Rear Camera , 2MP Front Camera2300 mAh Li-Polymer BatteryMediaTek MT6735P 64-bit Quad Core 1GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",7999,4.5
"Lenovo A5 (Gold, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 256 GB13.84 cm (5.45 inch) HD+ Display13MP Rear Camera , 8MP Front Camera4000 mAh BatteryMediaTek MT6739 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",5999,4
"Lenovo K6 Power (Gold, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera , 8MP Front Camera4000 mAh Li-Polymer BatteryQualcomm Snapdragon 430 Octa Core 1.4GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",9999,4
"Lenovo K6 Power (Grey / Dark Grey, 32 GB)","4 GB RAM , 32 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera , 8MP Front Camera4000 mAh Li-Polymer BatteryQualcomm Snapdragon 430 Octa Core 1.4GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",10999,4.5
"Lenovo K6 Note (Grey/Dark Grey, 32 GB)","4 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Display16MP Rear Camera , 8MP Front Camera4000 mAh BatteryOcta Core 1.4GHz Processor1 Year Lenovo India Warranty",9299,4.5
"Lenovo K6 Note (Silver, 32 GB)","4 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Display16MP Rear Camera , 8MP Front Camera4000 mAh Battery1 Year Lenovo India Warranty",9299,4.5
"Lenovo K6 Power (Silver, 32 GB)","4 GB RAM , 32 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera , 8MP Front Camera4000 mAh Li-Polymer BatteryQualcomm Snapdragon 430 Octa Core 1.4GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",10999,4.5
"Lenovo K6 Power (Gold, 32 GB)","4 GB RAM , 32 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera , 8MP Front Camera4000 mAh Li-Polymer BatteryQualcomm Snapdragon 430 Octa Core 1.4GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",10999,4.5
"Lenovo A390 (White, 4 GB)","512 MB RAM , 4 GB ROM , Expandable Upto 32 GB10.16 cm (4 inch) WVGA Display5MP Rear Camera1500 mAh Li-Ion BatteryMTK 6577 Processor1 Year Manufacturer Warranty",7580,3
"Lenovo A328 (Black, 4 GB)","1 GB RAM , 4 GB ROM , Expandable Upto 32 GB11.43 cm (4.5 inch) FWVGA Display5MP Rear Camera , 2MP Front Camera2000 mAh Li-Polymer BatteryMT6582M Processor1 Year for Mobile & 6 Months for Accessories",7499,3
"Lenovo Phab 2 (Champagne Gold, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB16.26 cm (6.4 inch) HD Display13MP Rear Camera , 5MP Front Camera4050 mAh Li-Polymer BatteryMTK8735 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",8999,4.5
"Lenovo Phab 2 (Gunmetal Gray, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB16.26 cm (6.4 inch) HD Display13MP Rear Camera , 5MP Front Camera4050 mAh Li-Polymer BatteryMTK8735 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",9999,4.5
"Lenovo A2010 (Grey, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB11.43 cm (4.5 inch) FWVGA Display5MP Rear Camera , 2MP Front Camera2000 mAh BatteryMediaTek MT6735M 64-bit Processor1 Year Manufacturer Warranty",5499,3
"Lenovo A2010 (Black, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB11.43 cm (4.5 inch) FWVGA Display5MP Rear Camera , 2MP Front Camera2000 mAh Li-Polymer BatteryMediaTek MT6735M 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",4990,3
"Lenovo VIBE P1m (White, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display8MP Rear Camera , 5MP Front Camera3900 mAh Li-Polymer BatteryMediaTek MT6735P 64-bit ProcessorBrand Warranty of 1 Year",6999,4.5
"Lenovo VIBE P1m (Black, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display8MP Rear Camera , 5MP Front Camera3900 mAh Li-Polymer BatteryMediaTek MT6735P 64-bit ProcessorBrand Warranty of 1 Year",6999,4.5
"Lenovo A6000 Shot (Red, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display13MP Rear Camera , 5MP Front Camera2300 mAh Li-Polymer BatteryQualcomm Snapdragon 410 MSM8916 64-bit ProcessorBrand Warranty of 1 Year",8990,3
"Lenovo A7700 (White, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 32 GB13.97 cm (5.5 inch) HD Display8MP Rear Camera , 2MP Front Camera2900 mAh Li-Polymer BatteryMediaTek MT6735P 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",6990,3
"Lenovo P770 (Grey, 4 GB)","1 GB RAM , 4 GB ROM , Expandable Upto 32 GB11.43 cm (4.5 inch) quarter HD Display5MP Rear Camera , 0.3MP Front Camera3500 mAh Li-Ion BatteryCortex-A9 Processor1 Year for Mobile & 6 Months for Accessories",12899,4
"Lenovo A6600 Plus (White, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display8MP Rear Camera , 2MP Front Camera2300 mAh Li-Polymer BatteryMediaTek MT6735P 64-bit Quad Core 1GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",6269,3
"Lenovo S560 (Deep Black, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display8MP Rear Camera , 0.3MP Front Camera4000 mAh Li-Polymer Battery1 Year for Mobile & 6 Months for Accessories",19999,4
"Lenovo ZUK Z1 (Space Grey, 64 GB)","3 GB RAM , 64 GB ROM ,13.97 cm (5.5 inch) Display13MP Rear Camera4100 mAh Battery1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories Including Batteries from the Date of Purchase",9899,3
"Lenovo P70 (Blue, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display4000 mAh Li-Polymer Battery1 Year Manufacturer Warranty",6989,3
"Lenovo K3 Note Music Edition (Yellow, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 32 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera2900 mAh Li-Ion BatteryARM Cortex A-53 MediaTek MT6752 64-bit Processor1 Year Manufacturer Warranty",9795,4.5
"Lenovo A6000 (White, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display8MP Rear Camera , 2MP Front Camera2300 mAh BatteryQualcomm Snapdragon MSM8916 Processor1 Year Manufacturer Warranty",5000,4.5
"Lenovo Z2 Plus (Black, 64 GB)","4 GB RAM , 64 GB ROM ,12.7 cm (5 inch) Full HD Display13MP Rear Camera , 8MP Front Camera3500 mAh Li-Ion BatteryQualcomm Snapdragon 820 Quad Core 2.15GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",19999,3
"Lenovo K6 Power (Silver, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera , 8MP Front Camera4000 mAh Li-Polymer BatteryQualcomm Snapdragon 430 Octa Core 1.4GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",9999,4
"Lenovo K6 Power (Grey/Dark Grey, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera , 8MP Front Camera4000 mAh Li-Polymer BatteryQualcomm Snapdragon 430 Octa Core 1.4GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",9999,4
"Lenovo P2 (Gold, 32 GB)","4 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera5100 mAh BatteryQualcomm Snapdragon 625 Octa Core 2.0GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",17999,4.5
"Lenovo Vibe K5 Plus (Gold, 16 GB)","3 GB RAM , 16 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera2750 mAh Li-Ion Polymer BatteryQualcomm Snapdragon 616 Octa Core 1.5GHz ProcessorBrand Warranty of 1 Year",7999,3
"Lenovo Vibe K5 Plus (Silver, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera2750 mAh Li-Ion Polymer BatteryQualcomm Snapdragon 616 ProcessorBrand Warranty of 1 Year",8499,3
"Lenovo Vibe K5 Plus (Dark Grey, 16 GB)","3 GB RAM , 16 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera2750 mAh Li-Ion Polymer BatteryQualcomm Snapdragon 616 Octa Core 1.5GHz ProcessorBrand Warranty of 1 Year",7999,3
"Lenovo Vibe K5 Plus (Golden, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera2750 mAh Li-Ion Polymer BatteryQualcomm Snapdragon 616 ProcessorBrand Warranty of 1 Year",8490,4.5
"Lenovo S850 (Dark Blue, 16 GB)","1 GB RAM , 16 GB ROM ,12.7 cm (5 inch) HD Display13MP Rear Camera , 5MP Front Camera2000 mAh Li-Polymer BatteryMTK 6582 Processor1 Year for Mobile & 3 Months for Accessories?",15999,3
"Lenovo Z2 Plus (White, 32 GB)","3 GB RAM , 32 GB ROM ,12.7 cm (5 inch) Full HD Display13MP Rear Camera , 8MP Front Camera3500 mAh Li-Ion BatteryQualcomm Snapdragon 820 Quad Core 2.15GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",17999,4.5
"Lenovo A5000 (White, 8 GB)","1 GB RAM , 8 GB ROM , Expandable Upto 32 GB12.7 cm (5 inch) HD Display8MP Rear Camera , 2MP Front Camera4000 mAh Li-Polymer BatteryMediaTek MT6582 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",9999,3
"Lenovo Vibe Shot (Red, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) Full HD Display16MP Rear Camera , 8MP Front Camera2900 mAh Li-Polymer BatteryQualcomm Snapdragon 615 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",14500,4.5
"Lenovo K8 Plus (Fine Gold, 32 GB)","4 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.21 cm (5.2 inch) Full HD Display13MP + 5MP , 8MP Front Camera4000 mAh BatteryMediaTek MTK Helio P25 Octa Core 2.5 GHz ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",11999,4
"Lenovo Vibe Shot (Grey, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB12.7 cm (5 inch) Full HD Display16MP Rear Camera , 8MP Front Camera2900 mAh Li-Polymer BatteryQualcomm Snapdragon 615 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",9799,3
"Lenovo Vibe K5 Note (Grey, 32 GB)","4 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 8MP Front Camera3500 mAh Li-Ion Polymer BatteryMediatek Helio P10 64-bit Octa Core 1.8GHz ProcessorBrand Warranty of 1 Year",12499,4
"Lenovo Vibe K5 Note (Silver, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 8MP Front Camera3500 mAh Li-Ion Polymer BatteryMediatek Helio P10 64-bit Octa Core 1.8GHz ProcessorBrand Warranty of 1 Year",10999,4
"Lenovo Vibe K5 Note (Grey, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 8MP Front Camera3500 mAh Li-Ion Polymer BatteryMediatek Helio P10 64-bit Octa Core 1.8GHz ProcessorBrand Warranty of 1 Year",10999,4.5
"Lenovo X2-AP (White, 32 GB)","2 GB RAM , 32 GB ROM ,12.7 cm (5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera2300 mAh Li-Polymer BatteryMediaTek 6595M Processor1 Year Manufacturer Warranty",9999,3
"Lenovo K4 Note (Black/Tuxedo Black, 16 GB)","3 GB RAM , 16 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera3300 mAh Li-Ion BatteryMediaTek MT6753 64-bit ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",8990,4.5
"Lenovo Vibe K5 Note (Gold, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 128 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 8MP Front Camera3500 mAh Li-Ion Polymer BatteryMediatek Helio P10 64-bit Octa Core 1.8GHz ProcessorBrand Warranty of 1 Year",13499,4
"Lenovo A7000 Turbo (White, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 32 GB13.97 cm (5.5 inch) Full HD Display13MP Rear Camera , 5MP Front Camera2900 mAh Li-Ion BatteryCortex-A53 (MediaTek MT6752 64-bit) Processor1 Year Manufacturer Warranty",8999,3
"Lenovo A7000 Turbo (Black, 16 GB)","2 GB RAM , 16 GB ROM , Expandable Upto 32 GB13.97 cm (5.5 inch) HD Display13MP Rear Camera , 5MP Front Camera2900 mAh Li-Ion BatteryCortex-A53 (MediaTek MT6752 64-bit) Processor1 Year Manufacturer Warranty",6976,4.5
"Vivo Y81 (Black, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.49 cm (6.1 inch) HD+ Display13MP Rear Camera , 5MP Front Camera3260 mAh Li-ion BatteryMT6762 Octa Core (Helio P22) ProcessorBrand Warranty 1 Year of Mobile",8490,4
"Vivo Y15 (Burgundy Red, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 2, 8MP , 16MP Front Camera5000 mAh BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",13990,4
"Vivo Y15 (Aqua Blue, 64 GB)","4 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 2, 8MP , 16MP Front Camera5000 mAh BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",13990,4
"Vivo Y93 (Nebula Purple, 64 GB)","3 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP , 8MP Front Camera4030 mAh Li-ion BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",10990,4
"Vivo V15 (Aqua Blue, 64 GB)","6 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.59 cm (6.53 inch) FHD+ Display12MP (24 Million Photosensitive Units) + 8MP + 5MP 5MP + 8MP , 32MP Front Camera4000 mAh Li-ion BatteryMTK Helio P70 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",19990,4.5
"Vivo V15 (Frozen Black, 64 GB)","6 GB RAM , 64 GB ROM , Expandable Upto 256 GB16.59 cm (6.53 inch) FHD+ Display12MP (24 Million Photosensitive Units) + 8MP + 5MP 5MP + 8MP , 32MP Front Camera4000 mAh Li-ion BatteryMTK Helio P70 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",19990,4
"Vivo Y91 (Nebula Purple, 32 GB)","3 GB RAM , 32 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP , 8MP Front Camera4030 mAh BatteryQualcomm Snapdragon 439 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",9990,4
"Vivo Y17 (Mystic Purple, 128 GB)","4 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 2, 8MP , 20MP Front Camera5000 mAh Lithium-ion BatteryMTK Helio P35 (MT6765) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",15990,4.5
"Vivo Y17 (Mineral Blue, 128 GB)","4 GB RAM , 128 GB ROM , Expandable Upto 256 GB16.13 cm (6.35 inch) HD+ Display13MP + 2, 8MP , 20MP Front Camera5000 mAh Lithium-ion BatteryMTK Helio P35 (MT6765) ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",15990,4
"Vivo Y93 (Starry Black, 64 GB)","3 GB RAM , 64 GB ROM , Expandable Upto 256 GB15.8 cm (6.22 inch) HD+ Display13MP + 2MP , 8MP Front Camera4030 mAh Li-ion BatteryMediaTek Helio P22 ProcessorBrand Warranty of 1 Year Available for Mobile and 6 Months for Accessories",10990,4.5
